reference_title,title,season,episode,text,start_time,end_time
Magnum P.I.,This Is Us,S6,E13,You look like Magnum P.I.,"0:26:11,520","0:26:13,740"
Magnum P.I.,Marvel's Agents of S.H.I.E.L.D.,S2,E12,"What's up, Magnum P.I.?
You enjoying this?","0:12:2,138","0:12:4,472"
Magnum P.I.,Gilmore Girls,S6,E4,"You need an episode
of <i>Magnum P.I.</i> from 1986?","0:1:4,367","0:1:7,757"
Magnum P.I.,Young Sheldon,S2,E9,"That's where they make Magnum, P.I.","0:3:23,954","0:3:25,216"
Magnum P.I.,NCIS: Los Angeles,S8,E5,"Nell, what's your stance
on <i>Magnum, P.I.?</i>","0:3:7,266","0:3:10,100"
Magnum P.I.,Family Guy,S7,E1,"Oh, I get it.
You're crippled Magnum P.I.","0:2:26,411","0:2:28,830"
Magnum P.I.,Teen Titans Go!,S2,E38,"<i>or Silver Spoons, or Out of
This World, or Magnum, P.I.,</i>","0:2:48,281","0:2:50,81"
Magnum P.I.,Hawaii Five-0,S3,E19,"I just... felt the Magnum P.I.
theme was appropriate.","0:41:58,409","0:42:2,777"
Magnum P.I.,The O.C.,S2,E4,"Well-played, Magnum P.I.
Stay away from her.","0:27:56,728","0:28:0,928"
Magnum P.I.,NCIS: Los Angeles,S8,E5,"of <i>Magnum, P.I.</i> my mom
should watch in a day.","0:2:41,408","0:2:43,508"
Magnum P.I.,American Dad!,S8,E2,"No, no, I signed us up for
the couples' Magnum P.I. class.","0:13:13,630","0:13:16,498"
Magnum P.I.,Seinfeld,S4,E1,"You never see Magnum P.I. go,
Should I strangle him...","0:21:32,49","0:21:34,563"
Magnum P.I.,The O.C.,S1,E10,"Maybe when I was 13,
my nickname used to be Magnum, P.I.","0:33:20,560","0:33:24,109"
Magnum P.I.,Ray Donovan,S2,E1,"You're the Magnum, P.I., motherfucker.
Ha, ha, you find him.","0:18:16,804","0:18:20,182"
Outlander,This Is Us,S5,E3,I am obsessed with the show Outlander.,"0:40:41,126","0:40:45,262"
Outlander,Riverdale,S1,E1,"- Hi, Teen Outlander.
- Hey.","0:26:48,826","0:26:51,234"
Outlander,Final Space,S3,E4,"Outlander,
we're all going to die!","0:14:20,690","0:14:23,207"
Outlander,Orange Is the New Black,S7,E3,"The new Outlander season
ain't even out yet.","0:30:3,675","0:30:6,179"
Outlander,Jane the Virgin,S4,E9,"Think about<i> Outlander,</i>
but instead of time travel,","0:19:31,319","0:19:34,49"
Mickey Mouse,Gilmore Girls,S3,E9,"It's all Mickey Mouse this
and Mickey Mouse that.","0:28:22,847","0:28:24,917"
Mickey Mouse,Magnum P.I.,S2,E20,Mickey Mouse.,"0:2:20,907","0:2:22,204"
Mickey Mouse,Familie,S7,E1,Is it Mickey Mouse?,"0:10:49,715","0:10:51,148"
Mickey Mouse,Agatha Christie's Poirot,S13,E4,Mickey Mouse.,"0:45:14,519","0:45:15,639"
Mickey Mouse,"Magnum, P.I.",S2,E20,Mickey Mouse.,"0:2:20,907","0:2:22,204"
Mickey Mouse,Familie,S1,E19,"with the Colonel
and Mickey Mouse","0:9:52,991","0:9:54,994"
Mickey Mouse,Agatha Christie's Poirot,S13,E4,I was Mickey Mouse.,"0:45:20,639","0:45:22,639"
Mickey Mouse,The Simpsons,S16,E21,Mickey Mouse's dog?,"0:9:51,517","0:9:52,866"
Mickey Mouse,The Simpsons,S22,E14,It's like meeting Mickey Mouse,"0:5:30,485","0:5:31,851"
Mickey Mouse,DC's Legends of Tomorrow,S4,E11,"and rented
a Mickey Mouse costume,","0:28:47,276","0:28:50,965"
Mickey Mouse,The King of Queens,S7,E5,"No, Mickey Mouse
can't do that.","0:0:16,515","0:0:18,283"
Mickey Mouse,Gilmore Girls,S3,E17,"It's Mickey Mouse stuff, anyway.","0:33:52,767","0:33:54,280"
Mickey Mouse,"Beverly Hills, 90210",S3,E3,"- l got it. l got it.
- Mickey Mouse.","0:37:44,960","0:37:47,269"
Mickey Mouse,American Dad!,S4,E8,I will make you Mickey Mouse pancakes.,"0:11:2,777","0:11:4,677"
Mickey Mouse,Modern Family,S10,E7,And this familiar fellow is Mickey Mouse.,"0:2:10,932","0:2:15,168"
Mickey Mouse,CSI: Crime Scene Investigation,S7,E4,"I want the rest
of the Mickey Mouse club.","0:36:1,276","0:36:3,132"
Mickey Mouse,Two and a Half Men,S12,E5,"(imitating mickey mouse):
Hey, louis.","0:3:45,226","0:3:46,391"
Mickey Mouse,Family Guy,S15,E10,Do I look like Mickey the Mouse?,"0:12:37,386","0:12:39,287"
Mickey Mouse,The Marvelous Mrs. Maisel,S4,E2,"- From The Mickey Mouse Club?
- Fess Parker,","0:14:31,496","0:14:33,17"
Mickey Mouse,The Marvelous Mrs. Maisel,S4,E8,"Mickey Mouse, a
known anti-Semite,","0:12:20,283","0:12:22,619"
Mickey Mouse,Gilmore Girls,S7,E16,"Getting your picture taken
with Mickey Mouse?","0:22:23,87","0:22:24,600"
Mickey Mouse,American Dad!,S9,E8,Where's my Mickey Mouse towel?!,"0:5:59,72","0:6:0,806"
Mickey Mouse,American Dad!,S6,E13,"Huh? Mickey Mouse
in an S.S. uniform.","0:8:27,788","0:8:30,957"
Mickey Mouse,Familie,S1,E19,"Mister, Mickey Mouse
called me that once","0:37:30,81","0:37:31,715"
Mickey Mouse,NCIS: Los Angeles,S7,E11,"and I'm gonna sue whatever
Mickey Mouse operation this is","0:28:43,403","0:28:45,971"
Mickey Mouse,DC's Legends of Tomorrow,S4,E11,"He convinced everyone there
that Mickey Mouse","0:28:55,205","0:28:58,306"
Mickey Mouse,Melrose Place,S4,E8,"Your little Mickey Mouse
watch will start screaming.","0:32:54,856","0:32:57,628"
Mickey Mouse,Last of the Summer Wine,S27,E4,"At school...
she had a Mickey Mouse eraser.","0:27:58,617","0:28:2,877"
Mickey Mouse,The King of Queens,S7,E5,"Maybe like Mickey Mouse
giving the finger.","0:0:12,78","0:0:15,547"
Mickey Mouse,The King of Queens,S7,E5,"No, I'm thinking about
the Mickey Mouse hand.","0:0:28,394","0:0:31,646"
Mickey Mouse,The King of Queens,S7,E17,"you come along with
your big Mickey Mouse hands","0:14:40,445","0:14:42,680"
Mickey Mouse,Columbo,S3,E6,"A Mickey Mouse robot
I built when I was five.","0:47:35,753","0:47:37,789"
Mickey Mouse,Ted Lasso,S1,E1,"The fella with the big Mickey Mouse hands
and the... by the net.","0:14:13,562","0:14:16,81"
Mickey Mouse,2 Broke Girls,S3,E24,"Don't tell me you
slept with Mickey Mouse.","0:2:4,0","0:2:6,798"
Mickey Mouse,Law & Order: Criminal Intent,S5,E6,"Four detectives on a Mickey
Mouse gambling charge,","0:26:53,164","0:26:55,405"
Mickey Mouse,American Dad!,S4,E8,"For supper, will you make me
Mickey Mouse pancakes?","0:11:0,742","0:11:2,676"
Mickey Mouse,Family Guy,S16,E3,"The commentary here is that
Mickey Mouse hates Jews.","0:6:7,706","0:6:10,742"
Mickey Mouse,Money Heist,S1,E1,"Goofy, Pluto, Mickey Mouse, all those.","0:13:3,840","0:13:5,879"
Mickey Mouse,Money Heist,S1,E1,"If a guy at gunpoint
and wearing a Mickey Mouse mask","0:13:13,0","0:13:16,0"
Mickey Mouse,Familie,S6,E13,"How big were
those Mickey Mouse cups?","0:14:52,423","0:14:55,153"
Mickey Mouse,Familie,S1,E19,"unless he took our
picture with Mickey Mouse.","0:9:28,134","0:9:30,70"
Mickey Mouse,Numb3rs,S2,E9,That's like going to Orlando and asking about Mickey Mouse.,"0:16:49,614","0:16:52,181"
Mickey Mouse,Blue Bloods,S6,E7,"trying to nail them
for Mickey Mouse ticket-fixing?","0:10:4,365","0:10:8,534"
Mickey Mouse,Teen Titans Go!,S3,E45,"The freckle on my butt
looks like Mickey Mouse!","0:4:35,50","0:4:37,786"
Mickey Mouse,American Dad!,S7,E9,"I just got that kid to
Mickey-Mouse-ear that guy.","0:14:47,327","0:14:49,238"
Mickey Mouse,Seinfeld,S9,E6,"The only gum I liked came with
the Mickey Mouse gumball machine.","0:19:8,400","0:19:11,400"
Mickey Mouse,Orange Is the New Black,S3,E12,"This whole time, I thought you
was wearing Mickey Mouse ears.","0:21:25,920","0:21:28,355"
Mickey Mouse,Midsomer Murders,S12,E2,"All this MI6 Mickey Mouse gump.
I don't give a damn.","0:39:50,988","0:39:54,708"
Mickey Mouse,Winning Time: The Rise of the Lakers Dynasty,S1,E4,"-Mickey Mouse an orgy
with Bob Hope--
-Claire Rothman: Alright.","0:23:35,247","0:23:37,374"
Mickey Mouse,Family Guy,S12,E13,"he thinks Mickey Mouse just
happened to be there that day.","0:19:42,280","0:19:44,487"
Mickey Mouse,Midsomer Murders,S1,E2,"I knew that girl with the Mickey
Mouse rucksack was up to no good.","0:6:19,881","0:6:21,872"
Mickey Mouse,Better Call Saul,S3,E6,"how Matty used to make her
Mickey Mouse pancakes on weekends.","0:12:23,479","0:12:27,678"
Mickey Mouse,Law & Order: Criminal Intent,S5,E5,"Four detectives on a Mickey Mouse
gambling charge and he doesn't say boo?","0:26:52,57","0:26:56,584"
Mickey Mouse,Law & Order: Criminal Intent,S5,E7,"Four detectives on a Mickey Mouse
gambling charge and he doesn't say boo?","0:26:52,57","0:26:56,584"
Little House on the Prairie,The Big Bang Theory,S7,E4,Little House on the Prairie.,"0:12:58,0","0:13:0,82"
Little House on the Prairie,That '70s Show,S5,E5,<i>Little House on the Prairie?</i>,"0:12:8,907","0:12:12,172"
Little House on the Prairie,Euphoria,S2,E8,"You never heard of
Little House on the Prairie?","0:4:28,226","0:4:31,187"
Little House on the Prairie,The Big Bang Theory,S7,E3,"I like harps,
Little House on the Prairie,","0:8:43,880","0:8:47,89"
Little House on the Prairie,Gilmore Girls,S4,E5,"very <i>Little House on the Prairie</i>
with a twist.","0:24:32,367","0:24:34,198"
Little House on the Prairie,The Big Bang Theory,S11,E10,"I arrive in a <i>Little House</i>
<i>on the Prairie</i> style","0:7:16,221","0:7:19,189"
Little House on the Prairie,Gilmore Girls,S4,E5,"I love <i>Little House on the Prairie.</i>
Jack the dog.","0:24:34,287","0:24:36,278"
Little House on the Prairie,The Big Bang Theory,S11,E11,"<i>Little House on the Prairie</i>
dinner for her birthday, and...","0:1:18,908","0:1:22,343"
Little House on the Prairie,The Big Bang Theory,S8,E14,"Amy writes <i>Little House</i>
<i>on the Prairie</i> fan fiction","0:10:39,591","0:10:41,739"
Little House on the Prairie,Euphoria,S2,E8,"Like some Little House on
the Prairie-type shit. You know?","0:4:23,389","0:4:26,391"
Little House on the Prairie,The Big Bang Theory,S11,E11,"I am just a farmer boy living in
a little house on the prairie.","0:6:52,415","0:6:56,884"
Little House on the Prairie,That '70s Show,S5,E10,"Well, I saw Mr. Ingalls say it to Mary
on <i>Little House on the Prairie.</i>","0:20:7,365","0:20:10,357"
Little House on the Prairie,That '70s Show,S5,E5,"Yeah. You're right. Hey, Kelso.
Hyde watches <i>Little House on the Prairie.</i>","0:12:0,98","0:12:4,592"
Blue Bloods,2 Broke Girls,S5,E10,on Blue Bloods.,"0:7:11,934","0:7:14,103"
Blue Bloods,Family Guy,S14,E13,"one of the main bad
guys in<i> Blue Bloods.</i>","0:7:18,77","0:7:20,77"
Rizzoli & Isles,American Dad!,S9,E5,Rizzoli and Isles?,"0:12:16,176","0:12:18,111"
Rizzoli & Isles,Family Guy,S14,E13,"Like that actress
from<i> Rizzoli & Isles</i>","0:6:51,250","0:6:52,750"
Rizzoli & Isles,Brooklyn Nine-Nine,S6,E6,"- Sounds dumb.
- Rizzoli & Isles.","0:2:51,258","0:2:52,379"
Rizzoli & Isles,American Dad!,S9,E5,"I associate Rizzoli and Isles
with cable.","0:12:18,145","0:12:20,346"
Rizzoli & Isles,Family Guy,S14,E13,"Part of that great team
of Rizzoli and Isles.","0:7:9,937","0:7:12,403"
Rizzoli & Isles,Gossip Girl,S5,E3,"Unless you're friends
with Rizzoli and Isles","0:7:48,731","0:7:51,567"
Rizzoli & Isles,30 Rock,S5,E18,"Is it TNT? Are Rizzoli and Isles
friends in real life?","0:1:12,893","0:1:15,20"
Band of Brothers,Blue Bloods,S1,E22,to have a band of brothers,"0:2:23,989","0:2:25,990"
Band of Brothers,Midsomer Murders,S15,E1,You band of brothers!,"0:48:38,914","0:48:40,919"
Band of Brothers,American Horror Story,S7,E9,"the band of brothers
and sisters.","0:22:58,903","0:23:1,519"
Band of Brothers,The Legend of Korra,S3,E13,"THIS BAND OF BROTHERS
AND SISTERS IN ANARCHY,","0:1:18,996","0:1:21,582"
Band of Brothers,Riverdale,S5,E16,Here's to our fallen band of brothers.,"0:39:36,474","0:39:38,538"
Band of Brothers,Grey's Anatomy,S4,E16,"before you four geniuses,
you band of brothers,","0:10:51,354","0:10:54,118"
Band of Brothers,Better Call Saul,S2,E8,"Your band of brothers came together,
and you saved the world. You're heroic.","0:29:7,497","0:29:13,1"
Yu-Gi-Oh!,The Simpsons,S15,E11,"Yu-Gi-Oh!
Price Guides","0:0:50,300","0:0:52,500"
Supergirl,One Tree Hill,S3,E12,I'm not Supergirl. I can't,"0:18:24,888","0:18:26,634"
Supergirl,The Simpsons,S28,E1,Supergirl?!,"0:5:42,579","0:5:44,159"
Supergirl,Grey's Anatomy,S10,E5,"Okay, supergirl.","0:27:40,715","0:27:44,151"
Supergirl,The O.C.,S1,E18,Is Supergirl wearing Doc Martens?,"0:30:9,83","0:30:11,458"
Supergirl,The Simpsons,S15,E19,"Supergirl vs. The glass ceiling,","0:7:24,716","0:7:26,700"
Supergirl,Blue Bloods,S3,E9,"You wish you could
turn into Supergirl","0:16:41,173","0:16:43,206"
Supergirl,NCIS: Los Angeles,S7,E23,"When I was five,
I wanted to be Supergirl, so...","0:12:2,825","0:12:5,424"
Supergirl,NCIS: Los Angeles,S7,E23,"I mean, Supergirl's an alien
from the planet Krypton.","0:12:9,597","0:12:12,533"
Supergirl,The Handmaid's Tale,S4,E3,"Come on, we should go
wash hands, huh, Supergirl?","0:31:8,634","0:31:11,336"
Supergirl,The Simpsons,S19,E7,"after he was kicked in the head
by Supergirl's horse Comet...","0:2:31,208","0:2:34,53"
Supergirl,The O.C.,S4,E2,"A new Supergirl maquette's coming in,
l wanna be there before Phillip...","0:1:46,306","0:1:49,571"
Supergirl,The O.C.,S1,E18,"Yes. Girls' Night Out, in which
Batgirl and Supergirl team up...","0:30:2,417","0:30:5,792"
Pokémon,The Sopranos,S2,E12,"-What?
-Pokémon cards.","0:28:45,720","0:28:47,480"
Pokémon,Nip Tuck,S1,E5,"So you guys ready
to turn Charlie Brown into Pokémon?","0:13:38,481","0:13:41,41"
Pokémon,The Sopranos,S2,E12,"l heard they're gonna jack
a load of these Pokémon cards.","0:29:32,279","0:29:36,200"
Bridgerton,This Is Us,S5,E14,"and watch the next episode
of Bridgerton.","0:37:20,740","0:37:22,719"
The Wonder Years,Californication,S6,E2,"But by the time that I left
<i>The Wonder Years,</i>","0:3:41,575","0:3:43,876"
The Wonder Years,Teen Titans Go!,S5,E17,"You're thinking of that nerd
from Wonder Years.","0:3:45,69","0:3:47,370"
Harley Quinn,Modern Family,S11,E16,"I just need you to dress up
like Harley Quinn","0:8:53,692","0:8:55,525"
Harley Quinn,The Simpsons,S32,E7,"Every man a batman,
every woman a harley quinn.","0:7:8,762","0:7:12,430"
30 Rock,The Simpsons,S31,E9,"I accidentally watched
a<i> 30 Rock</i> by mistake.","0:7:1,598","0:7:5,226"
Star Trek: The Next Generation,DC's Legends of Tomorrow,S2,E5,and Star Trek: The Next Generation.,"0:9:44,690","0:9:46,557"
Star Trek: The Next Generation,Young Sheldon,S5,E7,on Star Trek: Next Generation.,"0:2:28,66","0:2:29,984"
Star Trek: The Next Generation,According to Jim,S8,E15,"Our Star Trek--
the next generation","0:10:15,182","0:10:17,283"
Star Trek: The Next Generation,Young Sheldon,S3,E11,"I want to watch Star
Trek: The Next Generation.","0:5:33,995","0:5:36,16"
Star Trek: The Next Generation,The Big Bang Theory,S6,E15,"One <i>Star Trek:</i>
<i>The Next Generation</i> phaser.","0:8:49,270","0:8:52,605"
Star Trek: The Next Generation,Young Sheldon,S3,E8,"of Star Trek: The Next
Generation. It's a good one.","0:2:16,768","0:2:19,480"
Star Trek: The Next Generation,Young Sheldon,S3,E11,"Georgie taped over Star
Trek: The Next Generation.","0:5:28,411","0:5:31,413"
Star Trek: The Next Generation,2 Broke Girls,S4,E11,"Feel like the<i> Star Trek:</i>
<i>Next Generation</i> bar.","0:4:31,204","0:4:33,338"
Star Trek: The Next Generation,Family Guy,S7,E11,You people have ruined Star Trek: The Next Generation for me,"0:21:12,934","0:21:15,736"
Star Trek: The Next Generation,The Big Bang Theory,S3,E19,"But like your time on
Star Trek: Next Generation...","0:18:43,288","0:18:45,748"
Star Trek: The Next Generation,The Big Bang Theory,S3,E5,"...a.k.a. Ensign Wesley Crusher
on <i>Star Trek: The Next Generation...</i>","0:8:43,690","0:8:47,319"
Star Trek: The Next Generation,Family Guy,S7,E11,"The cast of Star Trek: The Next Generation
is here to anwser my questions!","0:8:33,155","0:8:36,300"
Star Trek: The Next Generation,Family Guy,S7,E11,"If my calculations are correct the cast of Star Trek: The Next Generation
will soon be here to anwser all my questions!","0:6:37,716","0:6:43,466"
Orange Is the New Black,2 Broke Girls,S5,E20,Orange is the New Black message board.,"0:7:10,189","0:7:13,189"
Orange Is the New Black,iZombie,S1,E12,"    I'm not going to prison.
    Have you seen
    <i> orange is the new black?</i>","0:2:3,740","0:2:6,575"
Orange Is the New Black,Jane the Virgin,S1,E14,"Well, then, I want the <i>orange</i>
<i>is the new black</i> version.","0:3:35,748","0:3:37,816"
Orange Is the New Black,Black Lightning,S2,E11,"I guess orange is the new
black. Long time no see.","0:33:4,19","0:33:8,19"
Turner & Hooch,This Is Us,S2,E5,or <i>Turner & Hooch.</i>,"0:8:2,57","0:8:3,221"
Turner & Hooch,American Dad!,S6,E7,"Hooch,
of <i>Turner & Hooch</i> fame.","0:13:23,505","0:13:26,290"
Turner & Hooch,Bob's Burgers,S9,E9,"There's also Turner &
Hooch. Anything there?","0:8:18,33","0:8:20,264"
Turner & Hooch,The King of Queens,S7,E13,"<i>It came out the same time
as Turner and Hooch</i>","0:11:34,626","0:11:36,761"
Turner & Hooch,The King of Queens,S6,E1,"TO GET RID OF TURNER AND
HOOCH HERE FOR QUITE A WHILE,","0:6:41,15","0:6:43,718"
Turner & Hooch,Brooklyn Nine-Nine,S1,E3,"I like <i>Turner and Hooch.</i> Tom Hanks,
a reluctant friendship with a dog.","0:0:17,879","0:0:21,966"
NCIS: Los Angeles,Parks and Recreation,S3,E8,"<i>NCIS Los Angeles,</i> Season One
isn't gonna watch itself.","0:12:54,182","0:12:56,914"
American Idol,Brooklyn Nine-Nine,S6,E17,that's American Idol!,"0:19:9,757","0:19:11,192"
American Idol,The Simpsons,S18,E22,"American Idol and
American Idol Results Show.","0:20:28,419","0:20:32,83"
American Idol,Two and a Half Men,S12,E1,From <i>american idol</i> to <i>the voice.</i>,"0:10:34,167","0:10:36,34"
American Idol,The Vampire Diaries,S8,E11,"audition for American Idol,","0:6:41,807","0:6:43,473"
American Idol,Parks and Recreation,S2,E5,"<i>Or American Idol.
Or the moon!</i>","0:13:21,25","0:13:23,51"
American Idol,Ozark,S4,E7,"Oh, <i>American Idol</i>?","0:24:53,32","0:24:54,284"
American Idol,Californication,S4,E9,<i>who are into American Idol?</i>,"0:16:29,580","0:16:30,910"
American Idol,Californication,S4,E9,<i>who are into American Idol.</i>,"0:16:34,890","0:16:36,120"
American Idol,The Simpsons,S16,E18,"ANNOUNCER: <i>Not affiliated
with American Idol.</i>","0:4:27,960","0:4:29,291"
American Idol,Blue Bloods,S2,E15,"to the third round
of <i>American Idol.</i>","0:2:53,450","0:2:55,283"
American Idol,American Horror Story,S3,E2,That's Stevie Nicks from American Idol?,"0:37:6,858","0:37:9,65"
American Idol,Pretty Little Liars,S6,E7,"I thought I was auditioning
for American Idol.","0:8:48,246","0:8:50,215"
American Idol,CSI: Crime Scene Investigation,S11,E14,"It's like watching
<i>American Idol</i> auditions.","0:29:8,3","0:29:9,938"
American Idol,30 Rock,S5,E12,"where the detectives watched
American Idol.","0:20:39,29","0:20:40,656"
American Idol,30 Rock,S2,E15,It's hard for me to watch American Idol,"0:7:58,980","0:8:1,70"
American Idol,30 Rock,S4,E2,"And since <i>American Idol's</i>
not on until January,","0:7:54,270","0:7:56,973"
American Idol,2 Broke Girls,S3,E24,"you mean, like,
besides for <i>American Idol?</i>","0:7:35,79","0:7:38,550"
American Idol,Law & Order: Criminal Intent,S8,E2,"or 18th runner-up
on <i>American idol.</i>","0:17:37,67","0:17:38,968"
American Idol,NCIS: Los Angeles,S1,E11,"I doubt he's auditioning
for American Idol.","0:20:2,253","0:20:3,920"
American Idol,The Simpsons,S19,E2,"TODAY'S TOPIC: JESUS:
THE REAL AMERICAN IDOL","0:2:6,109","0:2:8,1"
American Idol,One Tree Hill,S3,E17,Why do people watch American Idol?,"0:12:23,498","0:12:25,491"
American Idol,2 Broke Girls,S6,E11,I wish you guys would win American Idol,"0:9:19,759","0:9:21,760"
American Idol,The Simpsons,S16,E18,"<i>We've never even
heard of American Idol.</i>","0:4:29,360","0:4:30,646"
American Idol,CSI: Miami,S8,E6,"And who was our American
Idol bailing out?","0:18:20,888","0:18:23,456"
American Idol,Californication,S4,E9,"<i>How about some, uh...
Ooh, American Idol?</i>","0:16:23,140","0:16:26,440"
American Idol,The King of Queens,S6,E15,"<i>THANKS FOR RESCUING ME FROM
KELLY'S AMERICAN IDOL PARTY.</i>","0:1:31,323","0:1:33,708"
American Idol,Rizzoli & Isles,S4,E14,"Hey, maybe we need to
check out American Idol.","0:22:51,459","0:22:53,327"
American Idol,Family Guy,S6,E5,"I'll be as big as I should have been
when I was on American Idol.","0:8:1,57","0:8:4,212"
American Idol,Ray Donovan,S2,E1,"I was at American Idol last night.
She's top three.","0:20:1,784","0:20:4,207"
American Idol,2 Broke Girls,S5,E22,"on American Idol after
they've been voted off.","0:11:0,253","0:11:3,841"
American Idol,The Big Bang Theory,S9,E24,"Like every <i>American Idol</i> winner
since season four.","0:7:9,264","0:7:11,699"
American Idol,The Vampire Diaries,S8,E7,"<i>E Damon. E aici cu psihopata
respinsÄ la American Idol.</i>","0:5:37,69","0:5:40,805"
American Idol,The Simpsons,S21,E10,"Think how awesome American Idol
would be with just Simon and Randy.","0:7:45,15","0:7:48,39"
American Idol,Gossip Girl,S3,E8,"The only thing nate's ever voted
for is american idol.
Tripp was the same way.","0:0:12,716","0:0:15,715"
American Idol,The O.C.,S2,E20,No. No one who has won on American Idol ever sings in my car.,"0:22:56,586","0:23:0,568"
American Idol,30 Rock,S2,E15,"Like when I tell people it's hard for me to
watch American Idol because I have perfect pitch.","0:7:51,670","0:7:55,990"
Downton Abbey,Parks and Recreation,S6,E8,"That's not a...
<i>Downton Abbey.</i>","0:15:30,796","0:15:33,162"
Downton Abbey,The Simpsons,S27,E18,âª Watching your Downton Abbey âª,"0:2:49,479","0:2:51,479"
Downton Abbey,Modern Family,S6,E13,The Downton Abbey marathon?,"0:15:15,413","0:15:16,780"
Downton Abbey,Gossip Girl,S6,E6,"What is this, Downton Abbey?","0:1:58,904","0:2:1,571"
Downton Abbey,Parks and Recreation,S6,E8,"Favorite book.
<i>Downton Abbey.</i>","0:15:29,295","0:15:30,728"
Downton Abbey,2 Broke Girls,S1,E22,It's like a dirty Downton Abbey.,"0:3:29,960","0:3:32,964"
Downton Abbey,NCIS: Los Angeles,S5,E15,"With <i>Downton Abbey</i>
over here?","0:11:19,382","0:11:22,217"
Downton Abbey,Modern Family,S8,E17,in the last season of Downton Abbey.,"0:3:38,995","0:3:40,462"
Downton Abbey,The End of the F***ing World,S1,E1,"Why are you talking
like Downton Abbey?","0:2:28,120","0:2:30,960"
Downton Abbey,Two and a Half Men,S10,E19,"I'm good.
Just watching <i>Downton Abbey.</i>","0:8:49,167","0:8:53,135"
Downton Abbey,Bob's Burgers,S7,E17,"Winthorpe Manor is the
American Downton Abbey.","0:1:7,134","0:1:9,266"
Downton Abbey,Black Mirror,S1,E1,"Actress, Downton Abbey,
knows the princess.","0:22:28,630","0:22:32,788"
Downton Abbey,Rizzoli & Isles,S5,E5,"That means
no Downton Abbey jokes.","0:2:51,788","0:2:54,88"
Downton Abbey,Rizzoli & Isles,S5,E5,"by 1912, when Downton
Abbey takes place,","0:4:6,846","0:4:9,413"
Downton Abbey,Modern Family,S7,E20,"than last night's
Downton Abbey.","0:21:28,303","0:21:30,186"
Downton Abbey,American Dad!,S9,E13,"The TV is mine, boys.
<i>Downton Abbey is on</i>","0:0:35,34","0:0:37,735"
Downton Abbey,Gossip Girl,S5,E20,"England,
after all, gave us <i>Downton Abbey.</i>","0:23:39,240","0:23:42,471"
Downton Abbey,30 Rock,S6,E22,"Do you wanna watch
<i>Downton Abbey</i> tonight?","0:7:27,700","0:7:29,751"
Downton Abbey,Family Guy,S16,E1,"than the old lady's
eyeballs on Downton Abbey.","0:10:3,720","0:10:5,989"
Downton Abbey,Family Guy,S16,E1,"(Downton Abbey: The Suite
by John Lunn playing)","0:10:21,37","0:10:24,707"
Downton Abbey,Gossip Girl,S4,E20,"Well, hello, jeeves. We're
watching downton abbey. ","0:5:1,941","0:5:5,393"
Downton Abbey,Pretty Little Liars,S6,E15,"It's just like Downton Abbey
where Bates goes on trial...","0:8:27,406","0:8:31,72"
Sons of Anarchy,Mayans M.C.,S1,E8,Sons of Anarchy Motorcycle Club.,"0:24:43,414","0:24:46,732"
Sons of Anarchy,iZombie,S1,E8,"- Who were you fighting with this week?
- Sons of Anarchy.","0:5:30,196","0:5:32,766"
Ray Donovan,Hawaii Five-0,S2,E13,Ray Donovan.,"0:29:32,795","0:29:34,244"
Ray Donovan,Hawaii Five-0,S2,E13,Ray Donovan.,"0:33:25,728","0:33:26,477"
Ray Donovan,This Is Us,S4,E9,"- Well, look at you, Ray Donovan.
- Yeah.","0:37:53,27","0:37:55,197"
Ray Donovan,Hawaii Five-0,S2,E13,"You mean Ray Donovan?
We got something on him?","0:31:18,851","0:31:20,501"
Ray Donovan,Hawaii Five-0,S2,E13,"CHIN: <i>Ray Donovan was</i>
<i>actually telling</i>","0:34:38,983","0:34:41,152"
Family Guy,Parks and Recreation,S6,E13,"From <i>Family Guy,</i> right?","0:14:12,952","0:14:14,419"
Family Guy,Midsomer Murders,S15,E2,"for the family's Guy Fawkes supper,","0:55:8,134","0:55:11,293"
Knight Rider,Rick and Morty,S2,E7,"Why was Knight Rider
called Knight Rider?","0:12:26,120","0:12:28,163"
Knight Rider,30 Rock,S3,E2,"You can be the voice
of <i>Knight Rider.</i>","0:4:7,458","0:4:9,379"
Knight Rider,The Big Bang Theory,S4,E2,we're like Knight Rider.,"0:14:26,90","0:14:28,684"
Knight Rider,Mr. Robot,S3,E7,"Don't sleep on
Knight Rider, yo.","0:2:43,531","0:2:45,865"
Knight Rider,Teen Titans Go!,S2,E38,"<i>or Too Close for Comfort,
or Knight Rider,</i>","0:2:53,819","0:2:55,121"
Knight Rider,Mr. Robot,S3,E7,"the general lack of respect
afforded to Knight Rider.","0:3:32,680","0:3:35,615"
Knight Rider,30 Rock,S5,E18,"I'm remaking Knight Rider
with the Oscar Mayer Wienermobile.","0:5:58,212","0:6:0,942"
Knight Rider,The Big Bang Theory,S4,E2,"I was wrong.
This is exactly like Knight Rider.","0:14:51,182","0:14:54,515"
Knight Rider,NCIS: Los Angeles,S13,E22,"Oh, what if it pulled
a full-on Knight Rider?","0:15:23,335","0:15:26,167"
Knight Rider,NCIS: Los Angeles,S7,E5,"- What are you two talking about?
<i>- Knight Rider,</i>","0:28:25,49","0:28:27,483"
